,Year,Copper,Iron,Zinc,Manganese,Lead
2052,2019.0,0.039,0.0,0.009,0.0,0.009
2053,2019.0,0.018,0.026,0.007,0.0,0.007
2054,2019.0,0.016,0.0,0.0,0.0,0.0
2055,2019.0,0.022,0.0,0.005,0.0,0.005
2056,2019.0,0.007,0.009,0.0,0.0,0.0
2057,2019.0,0.0,0.0,0.0,0.0,0.0
2058,2019.0,0.008,0.009,0.005,0.0,0.005
2059,2019.0,0.008,0.014,0.006,0.0,0.006
2060,2019.0,0.012,0.007,0.013,0.0,0.013
2061,2019.0,0.063,0.008,0.025,0.0,0.025
2062,2019.0,0.012,0.0,0.009,0.0,0.009
2063,2019.0,0.034,0.018,0.079,0.003,0.079
2064,2019.0,0.028,0.042,0.0,0.0,0.0
2065,2019.0,0.093,0.057,0.006,0.0,0.006
2066,2019.0,0.011,0.011,0.009,0.0,0.009
2067,2019.0,0.01,0.01,0.009,0.0,0.009
2068,2019.0,0.02,0.01,0.0,0.0,0.0
2069,2019.0,0.016,0.018,0.013,0.0,0.013
2070,2019.0,0.026,0.006,0.005,0.0,0.005
2071,2019.0,0.009,0.007,0.0,0.0,0.0
2072,2019.0,0.025,0.035,0.012,0.0,0.012
2073,2019.0,0.013,0.013,0.0,0.0,0.0
2074,2019.0,0.057,0.008,0.007,0.0,0.007
2075,2019.0,0.041,0.022,0.016,0.0,0.016
2076,2019.0,0.097,0.025,0.0,0.0,0.0
2077,2019.0,0.008,0.0,0.0,0.0,0.0
2078,2019.0,0.0,0.0,0.0,0.0,0.0
2079,2019.0,0.02,0.027,0.0,0.0,0.0
2080,2019.0,0.014,0.038,0.005,0.0,0.005
2081,2019.0,0.01,0.009,0.039,0.0,0.039
2082,2019.0,0.041,0.017,0.006,0.0,0.006
2083,2019.0,0.011,0.0,0.0,0.0,0.0
2084,2019.0,0.031,0.032,0.023,0.0,0.023
2085,2019.0,0.022,0.0,0.0,0.0,0.0
2086,2019.0,0.044,0.073,0.287,0.029,0.287
2087,2019.0,0.021,0.021,0.007,0.0,0.007
2088,2019.0,0.01,0.007,0.0,0.0,0.0
2089,2019.0,0.25,0.0,0.007,0.0,0.007
2090,2019.0,0.022,0.021,0.0,0.0,0.0
2091,2019.0,0.017,0.0,0.008,0.0,0.008
2092,2019.0,0.06,0.026,0.009,0.0,0.009
2093,2019.0,0.029,0.108,0.011,0.0,0.011
2094,2019.0,0.016,0.014,0.013,0.0,0.013
2095,2019.0,0.0,0.064,0.009,0.0,0.009
2096,2019.0,0.019,0.0,0.015,0.0,0.015
2097,2019.0,0.095,0.01,0.029,0.0,0.029
2098,2019.0,0.01,0.0,0.005,0.0,0.005
2099,2019.0,0.006,0.033,0.01,0.0,0.01
2100,2019.0,0.019,0.0,0.0,0.0,0.0
2101,2019.0,0.017,0.008,0.0,0.0,0.0
2102,2019.0,0.03,0.019,0.015,0.0,0.015
2103,2019.0,0.041,0.009,0.0,0.0,0.0
2104,2019.0,0.016,0.01,0.011,0.0,0.011
2105,2019.0,0.009,0.0,0.0,0.0,0.0
2106,2019.0,0.014,0.023,0.0,0.0,0.0
2107,2019.0,0.033,0.0,0.008,0.0,0.008
2108,2019.0,0.017,0.056,0.0,0.0,0.0
2109,2019.0,0.016,0.013,0.009,0.0,0.009
2110,2019.0,0.011,0.01,0.0,0.0,0.0
2111,2019.0,0.021,0.05,0.006,0.0,0.006
2112,2019.0,0.024,0.0,0.006,0.0,0.006
2113,2019.0,0.021,0.102,0.0,0.0,0.0
2114,2019.0,0.0,0.0,0.0,0.0,0.0
2115,2019.0,0.081,0.011,0.022,0.0,0.022
2116,2019.0,0.0,0.0,0.0,0.0,0.0
2117,2019.0,0.0,0.0,0.0,0.0,0.0
2118,2019.0,0.011,0.02,0.0,0.0,0.0
2119,2019.0,0.037,0.03,0.008,0.0,0.008
2120,2019.0,0.011,0.013,0.015,0.0,0.015
2121,2019.0,0.034,0.026,0.04,0.0,0.04
2122,2019.0,0.043,2.53,0.018,0.002,0.018
2123,2019.0,0.02,0.041,0.0,0.0,0.0
2124,2020.0,0.0,0.031,0.0,0.0,0.0
2125,2020.0,0.011,0.0,0.0,0.0,0.0
2126,2020.0,0.006,0.0,0.0,0.0,0.0
2127,2020.0,0.009,0.015,0.0,0.0,0.0
2128,2020.0,0.0,0.005,0.0,0.0,0.0
2129,2020.0,0.012,0.005,0.009,0.0,0.009
2130,2020.0,0.171,0.867,0.483,0.004,0.483
2131,2020.0,0.008,0.011,0.008,0.0,0.008
2132,2020.0,0.014,0.06,0.035,0.0,0.035
2133,2020.0,0.017,0.026,0.0,0.0,0.0
2134,2020.0,0.006,0.0,0.0,0.0,0.0
2135,2020.0,0.012,0.005,0.0,0.0,0.0
2136,2020.0,0.013,0.03,0.046,0.0,0.046
2137,2020.0,0.0,0.0,0.0,0.0,0.0
2138,2020.0,0.008,0.0,0.0,0.0,0.0
2139,2020.0,0.009,0.013,0.0,0.0,0.0
2140,2020.0,0.068,0.007,0.0,0.0,0.0
2141,2021.0,0.12,0.012,0.0,0.0,0.0
2142,2021.0,0.009,0.02,0.021,0.0,0.021
2143,2021.0,0.008,0.088,0.011,0.0,0.011
2144,2021.0,0.055,0.031,0.0,0.0,0.0
2145,2021.0,0.009,0.006,0.0,0.0,0.0
2146,2021.0,0.008,0.0,0.0,0.0,0.0
2147,2021.0,0.021,0.0,0.0,0.0,0.0
2148,2021.0,0.01,0.018,0.0,0.0,0.0
2149,2021.0,0.0,0.049,0.0,0.0,0.0
2150,2021.0,0.016,0.005,0.006,0.0,0.006
2151,2021.0,0.015,0.057,0.0,0.0,0.0
2152,2021.0,0.025,0.011,0.0,0.0,0.0
2153,2021.0,0.007,0.011,0.0,0.0,0.0
2154,2021.0,0.027,0.01,0.0,0.0,0.0
2155,2021.0,0.041,0.007,0.008,0.0,0.008
2156,2021.0,0.033,0.016,0.0,0.0,0.0
2157,2021.0,0.019,0.007,0.0,0.0,0.0
2158,2021.0,0.049,0.0,0.0,0.0,0.0
2159,2021.0,0.007,0.011,0.0,0.0,0.0
2160,2021.0,0.011,0.0,0.0,0.0,0.0
2161,2021.0,0.006,0.009,0.0,0.0,0.0
2162,2021.0,0.108,0.015,0.0,0.0,0.0
2163,2021.0,0.043,0.0,0.006,0.0,0.006
2164,2021.0,0.0,0.0,0.0,0.0,0.0
2165,2021.0,0.093,0.015,0.013,0.0,0.013
2166,2021.0,1.15,0.009,0.214,0.0,0.214
2167,2021.0,0.008,0.006,0.0,0.0,0.0
2168,2021.0,0.0,0.019,0.007,0.0,0.007
2169,2021.0,0.0,0.007,0.0,0.0,0.0
2170,2021.0,0.041,0.0,0.02,0.0,0.02
2171,2021.0,0.013,0.024,0.0,0.0,0.0
2172,2021.0,0.009,0.01,0.0,0.0,0.0
2173,2021.0,0.016,0.012,0.0,0.0,0.0
2174,2021.0,0.056,0.011,0.0,0.0,0.0
2175,2021.0,0.005,0.0,0.011,0.0,0.011
2176,2021.0,0.015,0.009,0.0,0.0,0.0
2177,2021.0,0.008,0.007,0.0,0.0,0.0
2178,2021.0,0.005,0.007,0.0,0.0,0.0
2179,2021.0,0.0,0.009,0.0,0.0,0.0
2180,2021.0,0.166,0.013,0.022,0.0,0.022
2181,2021.0,0.016,0.008,0.0,0.0,0.0
2182,2021.0,0.027,0.0,0.0,0.0,0.0
2183,2021.0,0.012,0.032,0.0,0.0,0.0
2184,2021.0,0.016,0.0,0.0,0.0,0.0
2185,2021.0,0.009,0.005,0.0,0.0,0.0
2186,2021.0,0.013,0.0,0.0,0.0,0.0
2187,2021.0,0.106,0.009,0.01,0.0,0.01
2188,2021.0,0.236,0.029,0.052,0.0,0.052
2189,2021.0,0.017,0.023,0.006,0.0,0.006
2190,2021.0,0.057,0.014,0.0,0.0,0.0
2191,2021.0,0.007,0.0,0.0,0.0,0.0
2192,2021.0,0.092,0.018,0.0,0.0,0.0
2193,2021.0,0.017,0.015,0.0,0.0,0.0
2194,2021.0,0.06,0.017,0.0,0.0,0.0
2195,2021.0,0.088,0.009,0.0,0.0,0.0
2196,2021.0,0.02,0.0,0.0,0.0,0.0
2197,2021.0,0.018,0.0,0.0,0.0,0.0
2198,2021.0,0.103,0.0,0.008,0.0,0.008
2199,2021.0,0.0,0.0,0.0,0.0,0.0
2200,2021.0,0.0,0.015,0.0,0.0,0.0
2201,2021.0,0.0,0.012,0.0,0.0,0.0
2202,2021.0,0.017,0.0,0.0,0.0,0.0
2203,2021.0,0.0,0.013,0.0,0.0,0.0
2204,2021.0,0.008,0.0,0.0,0.0,0.0
2205,2021.0,0.037,0.007,0.0,0.0,0.0
2206,2021.0,0.035,0.007,0.0,0.0,0.0
2207,2021.0,0.016,0.013,0.0,0.0,0.0
2208,2021.0,0.0,0.013,0.0,0.0,0.0
2209,2021.0,0.055,0.022,0.0,0.0,0.0
2210,2021.0,0.0,0.0,0.0,0.0,0.0
2211,2021.0,0.02,0.005,0.008,0.0,0.008
2212,2021.0,0.026,0.066,0.0,0.0,0.0
2213,2021.0,0.007,0.007,0.0,0.0,0.0
2214,2021.0,0.026,0.0,0.005,0.0,0.005
2215,2021.0,0.039,0.008,0.059,0.0,0.059
2216,2021.0,0.124,0.018,0.0,0.0,0.0
2217,2021.0,0.014,0.006,0.006,0.0,0.006
2218,2021.0,0.053,0.0,0.0,0.0,0.0
2219,2021.0,0.08,0.02,0.006,0.0,0.006
2220,2021.0,0.103,0.01,0.021,0.0,0.021
2221,2021.0,0.015,0.008,0.0,0.0,0.0
2222,2021.0,0.041,0.026,0.032,0.0,0.032
2223,2021.0,0.141,0.011,0.009,0.0,0.009
2224,2021.0,0.031,0.0,0.0,0.0,0.0
2225,2021.0,0.0,0.008,0.0,0.0,0.0
2226,2021.0,0.008,0.012,0.0,0.0,0.0
2227,2021.0,0.036,0.016,0.0,0.0,0.0
2228,2021.0,0.008,0.0,0.0,0.0,0.0
2229,2021.0,0.085,0.014,0.009,0.0,0.009
2230,2021.0,0.033,0.008,0.0,0.0,0.0
2231,2021.0,0.024,0.0,0.017,0.0,0.017
2232,2021.0,0.062,0.024,0.0,0.0,0.0
2233,2021.0,0.012,0.0,0.008,0.0,0.008
2234,2021.0,0.04,0.0,0.0,0.0,0.0
2235,2021.0,0.008,0.0,0.007,0.0,0.007
2236,2021.0,0.101,0.017,0.064,0.0,0.064
2237,2021.0,0.014,0.01,0.023,0.0,0.023
2238,2021.0,0.009,0.006,0.0,0.0,0.0
2239,2021.0,0.011,0.0,0.0,0.0,0.0
2240,2021.0,0.011,0.0,0.0,0.0,0.0
2241,2021.0,0.007,0.012,0.0,0.0,0.0
2242,2021.0,0.026,0.0,0.0,0.0,0.0
2243,2021.0,0.007,0.006,0.0,0.0,0.0
2244,2021.0,0.069,0.015,0.0,0.0,0.0
2245,2021.0,0.129,0.023,0.0,0.0,0.0
2246,2021.0,0.031,0.0,0.0,0.0,0.0
2247,2021.0,0.096,0.011,0.0,0.0,0.0
2248,2021.0,0.03,0.0,0.0,0.0,0.0
2249,2021.0,0.015,0.01,0.064,0.0,0.064
2250,2021.0,0.018,0.008,0.0,0.0,0.0
2251,2021.0,0.016,0.0,0.0,0.0,0.0
2252,2021.0,0.0,0.007,0.054,0.007,0.054
2253,2021.0,0.015,0.012,0.0,0.0,0.0
2254,2021.0,0.024,0.0,0.0,0.0,0.0
2255,2021.0,0.045,0.0,0.006,0.0,0.006
2256,2021.0,0.07,0.011,0.012,0.0,0.012
2257,2021.0,0.037,0.036,0.0,0.0,0.0
2258,2021.0,0.045,1.98,0.0,0.005,0.0
2259,2021.0,0.043,0.009,0.0,0.0,0.0
2260,2021.0,0.023,0.021,0.006,0.0,0.006
2261,2021.0,0.066,0.008,0.0,0.0,0.0
2262,2021.0,0.0,0.007,0.0,0.0,0.0
2263,2021.0,0.016,0.006,0.0,0.0,0.0
2264,2021.0,0.006,0.01,0.0,0.0,0.0
2265,2021.0,0.012,0.017,0.0,0.0,0.0
2266,2021.0,0.0,0.0,0.007,0.0,0.007
2267,2021.0,0.008,0.009,0.0,0.0,0.0
2268,2021.0,0.015,0.018,0.0,0.0,0.0
2269,2021.0,0.014,0.0,0.0,0.0,0.0
2270,2021.0,0.037,0.006,0.0,0.0,0.0
2271,2021.0,0.007,0.009,0.0,0.0,0.0
2272,2021.0,0.014,0.0,0.036,0.0,0.036
2273,2021.0,0.061,0.0,0.006,0.0,0.006
2274,2021.0,0.02,0.027,0.0,0.0,0.0
2275,2021.0,0.087,0.0,0.014,0.0,0.014
2276,2021.0,0.015,0.02,0.0,0.0,0.0
2277,2021.0,0.128,0.0,0.0,0.0,0.0
2278,2021.0,0.012,0.121,0.036,0.002,0.036
2279,2021.0,0.008,0.187,0.012,0.004,0.012
2280,2021.0,0.031,0.017,0.006,0.0,0.006
2281,2021.0,0.006,0.033,0.0,0.0,0.0
2282,2021.0,0.013,0.101,0.0,0.0,0.0
2283,2021.0,0.009,0.018,0.0,0.0,0.0
2284,2021.0,0.013,0.018,0.043,0.0,0.043
2285,2021.0,0.018,0.032,0.007,0.0,0.007
2286,2021.0,0.0,0.007,0.0,0.0,0.0
2287,2021.0,0.027,0.036,0.0,0.0,0.0
2288,2021.0,0.0,0.101,0.0,0.002,0.0
2289,2021.0,0.0,0.007,0.0,0.0,0.0
2290,2021.0,0.005,0.021,0.0,0.0,0.0
2291,2021.0,0.008,0.0,0.0,0.0,0.0
2292,2021.0,0.008,0.0,0.013,0.0,0.013
2293,2021.0,0.005,0.036,0.0,0.0,0.0
2294,2021.0,0.04,0.011,0.0,0.0,0.0
2295,2021.0,0.0,0.0,0.005,0.0,0.005
2296,2021.0,0.009,0.006,0.005,0.0,0.005
2297,2021.0,0.02,0.011,0.01,0.0,0.01
2298,2021.0,0.015,0.03,0.0,0.0,0.0
2299,2021.0,0.029,0.009,0.008,0.0,0.008
2300,2021.0,0.0,0.021,0.0,0.0,0.0
2301,2021.0,0.09,0.026,0.008,0.0,0.008
2302,2021.0,0.014,0.028,0.006,0.0,0.006
2303,2021.0,0.021,0.0,0.0,0.0,0.0
2304,2021.0,0.018,0.038,0.0,0.0,0.0
2305,2021.0,0.01,0.047,0.0,0.0,0.0
2306,2021.0,0.154,0.012,0.12,0.005,0.12
2307,2021.0,0.008,0.088,0.0,0.002,0.0
2308,2021.0,0.014,0.006,0.008,0.0,0.008
2309,2021.0,0.016,0.032,0.023,0.0,0.023
2310,2021.0,0.016,0.029,0.0,0.0,0.0
2311,2021.0,0.097,0.033,0.014,0.002,0.014
2312,2021.0,0.0,0.049,0.0,0.0,0.0
2313,2021.0,0.0,0.0,0.006,0.0,0.006
2314,2021.0,0.009,0.017,0.0,0.0,0.0
2315,2021.0,0.008,0.012,0.0,0.0,0.0
2316,2021.0,0.026,0.0,0.009,0.0,0.009
2317,2021.0,0.02,0.0,0.0,0.0,0.0
2318,2021.0,0.022,0.057,0.0,0.0,0.0
2319,2021.0,0.016,0.217,0.0,0.005,0.0
2320,2021.0,0.007,0.077,0.025,0.0,0.025
2321,2021.0,0.006,0.005,0.0,0.0,0.0
2322,2021.0,0.007,0.04,0.026,0.0,0.026
2323,2021.0,0.0,0.041,0.0,0.0,0.0
2324,2021.0,0.038,0.014,0.0,0.0,0.0
2325,2021.0,0.014,0.006,0.0,0.0,0.0
2326,2021.0,0.09,0.043,0.007,0.0,0.007
2327,2021.0,0.01,0.006,0.0,0.0,0.0
2328,2021.0,0.011,0.01,0.0,0.0,0.0
2329,2021.0,0.0,0.012,0.0,0.0,0.0
2330,2021.0,0.009,0.008,0.0,0.0,0.0
2331,2021.0,0.009,0.169,0.0,0.003,0.0
2332,2021.0,0.011,0.0,0.0,0.0,0.0
2333,2021.0,0.005,0.007,0.0,0.0,0.0
2334,2021.0,0.01,0.007,0.0,0.0,0.0
2335,2021.0,0.0,0.0,0.028,0.0,0.028
2336,2021.0,0.011,0.0,0.012,0.0,0.012
2337,2021.0,0.007,0.008,0.0,0.0,0.0
2338,2021.0,0.033,0.018,0.0,0.0,0.0
2339,2021.0,0.033,0.047,0.0,0.0,0.0
2340,2021.0,0.024,0.032,0.0,0.0,0.0
2341,2021.0,0.0,0.013,0.0,0.0,0.0
2342,2021.0,0.008,0.042,0.0,0.0,0.0
2343,2021.0,0.0,0.029,0.0,0.0,0.0
2344,2021.0,0.011,0.052,0.048,0.0,0.048
2345,2021.0,0.018,0.006,0.0,0.0,0.0
2346,2021.0,0.023,0.0,0.007,0.0,0.007
2347,2021.0,0.023,0.022,0.011,0.0,0.011
2348,2021.0,0.014,0.083,0.0,0.0,0.0
2349,2021.0,0.021,0.014,0.009,0.0,0.009
2350,2021.0,0.0,0.007,0.01,0.0,0.01
2351,2021.0,0.017,0.104,0.006,0.002,0.006
2352,2021.0,0.006,0.0,0.0,0.0,0.0
2353,2021.0,0.011,0.0,0.0,0.0,0.0
2354,2021.0,0.009,0.005,0.0,0.0,0.0
2355,2021.0,0.007,0.0,0.0,0.0,0.0
2356,2021.0,0.007,0.0,0.0,0.0,0.0
2357,2021.0,0.017,0.005,0.0,0.0,0.0
2358,2021.0,0.0,0.019,0.006,0.0,0.006
2359,2021.0,0.006,0.005,0.006,0.0,0.006
2360,2021.0,0.036,0.006,0.0,0.0,0.0
2361,2021.0,0.1,0.019,0.006,0.0,0.006
2362,2021.0,0.019,0.012,0.01,0.0,0.01
2363,2021.0,0.015,0.094,0.038,0.0,0.038
2364,2021.0,0.018,0.0,0.0,0.0,0.0
2365,2021.0,0.009,0.016,0.0,0.0,0.0
2366,2021.0,0.014,0.0,0.0,0.0,0.0
2367,2021.0,0.042,0.0,0.041,0.0,0.041
2368,2021.0,0.011,0.007,0.0,0.0,0.0
2369,2021.0,0.012,0.005,0.0,0.0,0.0
2370,2021.0,0.0,0.0,0.0,0.0,0.0
2371,2021.0,0.012,0.008,0.012,0.0,0.012
2372,2021.0,0.0,0.009,0.0,0.0,0.0
2373,2021.0,0.0,0.03,0.0,0.0,0.0
2374,2021.0,0.011,0.035,0.0,0.0,0.0
2375,2021.0,0.009,0.006,0.0,0.0,0.0
2376,2021.0,0.0,0.007,0.006,0.0,0.006
2377,2021.0,0.038,0.039,0.0,0.0,0.0
2378,2021.0,0.012,0.015,0.009,0.0,0.009
2379,2021.0,0.02,0.014,0.034,0.0,0.034
2380,2021.0,0.0,0.014,0.0,0.0,0.0
2381,2021.0,0.007,0.01,0.0,0.0,0.0
2382,2021.0,0.052,0.033,0.0,0.0,0.0
2383,2021.0,0.014,0.006,0.0,0.0,0.0
2384,2021.0,0.008,0.009,0.0,0.0,0.0
2385,2021.0,0.007,0.009,0.016,0.0,0.016
2386,2021.0,0.0,0.068,0.0,0.002,0.0
2387,2021.0,0.04,0.012,0.017,0.0,0.017
2388,2021.0,0.091,0.168,0.042,0.002,0.042
2389,2021.0,0.0,0.009,0.0,0.0,0.0
2390,2021.0,0.009,0.01,0.0,0.0,0.0
2391,2021.0,0.0,0.016,0.0,0.0,0.0
2392,2021.0,0.138,0.009,0.04,0.0,0.04
2393,2021.0,0.022,0.012,0.0,0.0,0.0
2394,2021.0,0.028,0.025,0.005,0.002,0.005
2395,2021.0,0.006,0.018,0.008,0.0,0.008
2396,2021.0,0.043,0.006,0.017,0.0,0.017
2397,2021.0,0.011,0.0,0.0,0.0,0.0
2398,2021.0,0.031,0.0,0.0,0.0,0.0
2399,2021.0,0.0,0.017,0.0,0.0,0.0
2400,2021.0,0.0,0.025,0.008,0.0,0.008
2401,2021.0,0.008,0.0,0.014,0.0,0.014
2402,2021.0,0.008,0.014,0.0,0.0,0.0
2403,2021.0,0.018,0.0,0.005,0.0,0.005
2404,2021.0,0.022,0.008,0.0,0.0,0.0
2405,2021.0,0.008,0.014,0.008,0.0,0.008
2406,2021.0,0.106,0.013,0.0,0.0,0.0
2407,2021.0,0.0,0.027,0.007,0.0,0.007
2408,2021.0,0.0,0.022,0.0,0.0,0.0
2409,2021.0,0.019,0.011,0.0,0.0,0.0
2410,2021.0,0.016,0.013,0.0,0.0,0.0
2411,2021.0,0.008,0.016,0.0,0.0,0.0
2412,2021.0,0.044,0.01,0.013,0.0,0.013
2413,2021.0,0.013,0.016,0.0,0.0,0.0
2414,2021.0,0.135,0.112,0.0,0.0,0.0
2415,2021.0,0.034,0.041,0.015,0.0,0.015
2416,2021.0,0.009,0.184,0.007,0.003,0.007
2417,2021.0,0.023,0.026,0.007,0.0,0.007
2418,2021.0,0.008,0.061,0.014,0.0,0.014
2419,2021.0,0.021,0.011,0.0,0.0,0.0
2420,2021.0,0.023,0.01,0.0,0.0,0.0
2421,2021.0,0.021,0.012,0.0,0.0,0.0
2422,2021.0,0.013,0.027,0.0,0.0,0.0
2423,2021.0,0.007,0.033,0.0,0.0,0.0
2424,2021.0,0.007,0.008,0.006,0.0,0.006
2425,2021.0,0.006,0.007,0.007,0.0,0.007
2426,2021.0,0.023,0.013,0.005,0.0,0.005
2427,2021.0,0.014,0.016,0.0,0.0,0.0
2428,2021.0,0.014,0.0,0.005,0.0,0.005
2429,2021.0,0.28,0.057,0.223,0.002,0.223
2430,2021.0,0.01,0.06,0.0,0.0,0.0
2431,2021.0,0.007,0.0,0.0,0.0,0.0
2432,2021.0,0.0,0.006,0.0,0.0,0.0
2433,2021.0,0.006,0.0,0.0,0.0,0.0
2434,2021.0,0.013,0.01,0.0,0.0,0.0
2435,2021.0,0.034,0.36,0.011,0.004,0.011
2436,2021.0,0.005,0.023,0.0,0.0,0.0
2437,2021.0,0.007,0.011,0.018,0.004,0.018
2438,2021.0,0.015,0.009,0.026,0.0,0.026
2439,2021.0,0.035,0.008,0.0,0.0,0.0
2440,2021.0,0.005,0.0,0.0,0.0,0.0
2441,2021.0,0.018,0.027,0.0,0.0,0.0
2442,2021.0,0.029,0.006,0.01,0.0,0.01
2443,2021.0,0.009,0.013,0.0,0.0,0.0
2444,2021.0,0.024,0.031,0.0,0.0,0.0
2445,2021.0,0.013,0.012,0.0,0.0,0.0
2446,2021.0,0.0,0.028,0.0,0.0,0.0
2447,2021.0,0.0,0.01,0.0,0.0,0.0
2448,2021.0,0.008,0.012,0.0,0.0,0.0
2449,2021.0,0.013,0.014,0.0,0.0,0.0
2450,2021.0,0.0,0.013,0.033,0.0,0.033
2451,2021.0,0.0,0.0,0.009,0.0,0.009
2452,2021.0,0.0,0.057,0.0,0.0,0.0
2453,2021.0,0.021,0.022,0.008,0.0,0.008
2454,2021.0,0.008,0.007,0.0,0.0,0.0
2455,2021.0,0.027,0.008,0.006,0.0,0.006
2456,2021.0,0.0,0.014,0.0,0.0,0.0
2457,2021.0,0.008,0.007,0.006,0.0,0.006
2458,2021.0,0.013,0.007,0.0,0.0,0.0
2459,2021.0,0.0,0.0,0.0,0.0,0.0
2460,2021.0,0.018,0.0,0.005,0.0,0.005
2461,2021.0,0.006,0.041,0.011,0.0,0.011
2462,2021.0,0.095,0.043,0.0,0.0,0.0
2463,2021.0,0.015,0.138,0.0,0.004,0.0
2464,2021.0,0.0,0.013,0.01,0.0,0.01
2465,2021.0,0.194,0.019,0.11,0.007,0.11
2466,2021.0,0.08,0.0,0.014,0.0,0.014
2467,2021.0,0.0,0.0,0.006,0.0,0.006
2468,2021.0,0.006,0.0,0.0,0.0,0.0
2469,2021.0,0.008,0.017,0.0,0.0,0.0
2470,2021.0,0.0,0.031,0.0,0.0,0.0
2471,2021.0,0.149,0.009,0.0,0.0,0.0
2472,2021.0,0.02,0.028,0.022,0.0,0.022
2473,2021.0,0.043,0.0,0.01,0.0,0.01
2474,2021.0,0.032,0.037,0.0,0.0,0.0
2475,2021.0,0.022,0.013,0.009,0.0,0.009
2476,2021.0,0.0,0.01,0.0,0.0,0.0
2477,2021.0,0.007,0.006,0.0,0.0,0.0
2478,2021.0,0.044,0.009,0.01,0.0,0.01
2479,2021.0,0.01,0.0,0.0,0.0,0.0
2480,2021.0,0.017,0.008,0.0,0.0,0.0
2481,2021.0,0.0,0.033,0.0,0.0,0.0
2482,2021.0,0.029,0.017,0.006,0.0,0.006
2483,2021.0,0.035,0.006,0.034,0.0,0.034
2484,2021.0,0.081,0.012,0.034,0.0,0.034
2485,2021.0,0.026,0.0,0.0,0.0,0.0
2486,2021.0,0.052,0.029,0.063,0.0,0.063
2487,2021.0,0.025,0.02,0.01,0.005,0.01
2488,2021.0,0.005,0.013,0.014,0.0,0.014
2489,2021.0,0.0,0.02,0.0,0.0,0.0
2490,2021.0,0.009,0.0,0.012,0.0,0.012
2491,2021.0,0.0,0.0,0.0,0.0,0.0
2492,2021.0,0.01,0.043,0.012,0.0,0.012
2493,2021.0,0.039,0.012,0.031,0.0,0.031
2494,2021.0,0.029,0.024,0.0,0.0,0.0
2495,2021.0,0.009,0.0,0.0,0.0,0.0
2496,2021.0,0.088,0.016,0.0,0.008,0.0
2497,2021.0,0.01,0.059,0.0,0.0,0.0
2498,2021.0,0.058,0.015,0.0,0.0,0.0
2499,2021.0,0.008,0.023,0.006,0.0,0.006
2500,2021.0,0.0,0.0,0.006,0.0,0.006
2501,2021.0,0.038,0.0,0.0,0.0,0.0
2502,2021.0,0.006,0.006,0.0,0.0,0.0
2503,2021.0,0.01,0.0,0.0,0.0,0.0
2504,2021.0,0.008,0.028,0.0,0.0,0.0
2505,2021.0,0.183,0.098,0.05,0.006,0.05
2506,2021.0,0.008,0.0,0.0,0.0,0.0
2507,2021.0,0.007,0.011,0.0,0.0,0.0
2508,2021.0,0.04,0.0,0.008,0.0,0.008
2509,2021.0,0.044,0.03,0.0,0.0,0.0
2510,2021.0,0.006,0.0,0.006,0.0,0.006
2511,2021.0,0.009,0.01,0.0,0.0,0.0
2512,2021.0,0.014,0.0,0.008,0.0,0.008
2513,2021.0,0.01,0.0,0.0,0.0,0.0
2514,2021.0,0.021,0.025,0.014,0.0,0.014
2515,2021.0,0.021,0.096,0.0,0.0,0.0
2516,2021.0,0.008,0.0,0.0,0.0,0.0
